CDSCode,NCESDist,NCESSchool,StatusType,County,District,School,Street,StreetAbr,City,Zip,State,MailStreet,MailStrAbr,MailCity,MailZip,MailState,Phone,Ext,FaxNumber,Email,WebSite,OpenDate,ClosedDate,Charter,CharterNum,FundingType,DOC,DOCType,SOC,SOCType,EdOpsCode,EdOpsName,EILCode,EILName,GSoffered,GSserved,Virtual,Magnet,YearRoundYN,FederalDFCDistrictID,Latitude,Longitude,AdmFName,AdmLName,AdmEmail,LastUpDate
19101990138669,0691078,14355,Active,Los Angeles,Los Angeles County Office of Education,Da Vinci RISE High,201 North Douglas Street,201 North Douglas St.,El Segundo,90245-4637,CA,201 North Douglas Street,201 North Douglas St.,El Segundo,90245-4637,CA,(310) 725-5800,No Data,(310) 536-7123,ewhalen@davincischools.org,http://www.davincischools.org,8/6/2018,No Data,Y,2017,Directly funded,00,County Office of Education (COE),66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,V,N,N,0602215,33.917773,-118.38398,Erin,Whalen,ewhalen@davincischools.org,5/28/2021
19101990139170,0691078,14405,Active,Los Angeles,Los Angeles County Office of Education,Lashon Academy City,3109 Sixth Avenue,3109 Sixth Ave.,Los Angeles,90018-2920,CA,7119 West Sunset Boulevard Suite 420,7119 West Sunset Blvd. Ste. 420,Los Angeles,90046,CA,(818) 514-4566,No Data,(818) 337-0102,josh@lashonacademy.org,http://www.lashonacademy.org,8/12/2019,No Data,Y,2029,Directly funded,00,County Office of Education (COE),60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-2,C,N,N,0602489,34.026630,-118.32417,Sara,Garcia,sgarcia@lashonacademy.org,5/24/2021
19101990139345,0691078,14478,Active,Los Angeles,Los Angeles County Office of Education,We the People High,1635 Long Beach Boulevard,1635 Long Beach Blvd.,Long Beach,90813-2304,CA,1635 Long Beach Boulevard,1635 Long Beach Blvd.,Long Beach,90813,CA,(562) 533-4862,No Data,No Data,admin@wethepeopleps.org,http://www.wethepeopleps.org,7/1/2020,No Data,Y,2045,Directly funded,00,County Office of Education (COE),66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,No Data,N,N,N,0602529,33.787729,-118.18981,Anita,Ravi,anitaravi@wethepeopleps.org,10/13/2021
19101990140400,0691078,No Data,Closed,Los Angeles,Los Angeles County Office of Education,Future Is Now Preparatory,41600 Lake Hughes Road,41600 Lake Hughes Rd.,Lake Hughes,93532-1011,CA,"750 West Seventh Street, Box 811354","750 West Seventh St., Box 811354",Los Angeles,90081,CA,No Data,No Data,No Data,info@finschools.org,Information Not Available,9/16/2021,9/16/2021,Y,2107,Directly funded,00,County Office of Education (COE),65,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,6-12,No Data,C,N,N,No Data,34.647813,-118.48810,No Data,No Data,No Data,9/16/2021
19101990140681,0691078,14580,Active,Los Angeles,Los Angeles County Office of Education,Environmental Charter High - Gardena,2818 Manhattan Beach Boulevard,2818 Manhattan Beach Blvd.,Gardena,90249-4534,CA,2818 Manhattan Beach Boulevard,2818 Manhattan Beach Blvd.,Gardena,90249,CA,(310) 214-3408,No Data,(424) 456-7439,info@ecsonline.org,http://www.ecsonline.org,8/23/2021,No Data,Y,2098,Directly funded,00,County Office of Education (COE),66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,No Data,N,N,N,0602557,33.887035,-118.32532,Cindy,Guardado,cindy_guardado@ecsonline.org,10/13/2021
19101990140756,0691078,14576,Active,Los Angeles,Los Angeles County Office of Education,T.I.M.E. Community,2100 West Cleveland Avenue,2100 West Cleveland Ave.,Montebello,90640-4032,CA,420 North Montebello Boulevard #300,420 North Montebello Blvd. #300,Montebello,90640,CA,(323) 424-6910,No Data,No Data,info@timecommunityschools.org,http://www.timecommunityschools.org,7/1/2021,No Data,Y,2110,Directly funded,00,County Office of Education (COE),66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,No Data,N,N,Y,0602561,34.015640,-118.12287,Gabriel,Ramirez,gramirez@timecommunityschools.org,10/13/2021
19101990140772,0691078,14581,Active,Los Angeles,Los Angeles County Office of Education,KIPP Poder Public,630 Leonard Avenue,630 Leonard Ave.,Los Angeles,90022-3508,CA,3601 East First Street,3601 East First St.,Los Angeles,90063,CA,(213) 489-4461,No Data,No Data,dsalazar@kippsocal.org,http://www.kippsocal.org/poder,8/16/2021,No Data,Y,2112,Directly funded,00,County Office of Education (COE),60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,No Data,N,N,N,0602553,34.020533,-118.14192,Daisy,Salazar-Garza,dsalazar@kippsocal.org,10/13/2021
19101990140798,0691078,14577,Active,Los Angeles,Los Angeles County Office of Education,Bridges Preparatory Academy,400 South Santa Fe Avenue,400 South Santa Fe Ave.,Compton,90221-3244,CA,400 South Santa Fe Avenue,400 South Santa Fe Ave.,Compton,90221,CA,(310) 877-6004,No Data,No Data,agomez@bpacompton.org,http://bpacompton.org,8/23/2021,No Data,Y,2114,Directly funded,00,County Office of Education (COE),62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,No Data,C,N,Y,0602564,33.893146,-118.21542,Alejandro,Gomez,agomez@bpacompton.org,10/13/2021
19101990140962,0691078,No Data,Pending,Los Angeles,Los Angeles County Office of Education,The SEED School of Los Angeles County,8400 South Vermont Avenue,8400 South Vermont Ave.,Los Angeles,90044,CA,1990 South Bundy Drive Suite 340,1990 South Bundy Dr. Suite 340,Los Angeles,90025,CA,(323) 843-6700,No Data,No Data,info@seedschoolla.org,http://seedschoolla.org,7/1/2022,No Data,Y,2108,No Data,00,County Office of Education (COE),66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,No Data,N,N,N,No Data,33.962269,-118.29117,Jillian,Juman,jjuman@seedschoolla.org,8/10/2021
19101991930049,0691078,No Data,Merged,Los Angeles,Los Angeles County Office of Education,Afflerbaugh-Paige,6621 North Stephens Ranch Road,6621 North Stephens Ranch Rd.,La Verne,91750,CA,6621 North Stephens Ranch Road,6621 North Stephens Ranch Rd.,La Verne,91750,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,7/7/1987,N,No Data,No Data,00,County Office of Education (COE),14,Juvenile Court Schools,No Data,No Data,HS,High School,9-12,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,12/27/2005
19101991930569,0691078,No Data,Merged,Los Angeles,Los Angeles County Office of Education,Baldwin Park Cont Hi Sch (Defu,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/3/1986,N,No Data,No Data,00,County Office of Education (COE),66,High Schools (Public),No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19101991930742,0691078,No Data,Merged,Los Angeles,Los Angeles County Office of Education,Bellflower Cont. High,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/3/1986,N,No Data,No Data,00,County Office of Education (COE),68,Continuation High Schools,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19101991930882,0691078,No Data,Merged,Los Angeles,Los Angeles County Office of Education,Firestone Community Day Center,958 East 108th Street,958 East 108th St.,Los Angeles,90059,CA,958 East 108th Street,958 East 108th St.,Los Angeles,90059,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/3/1986,N,No Data,No Data,00,County Office of Education (COE),14,Juvenile Court Schools,No Data,No Data,HS,High School,7-12,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,12/27/2005
19101991930890,0691078,No Data,Merged,Los Angeles,Los Angeles County Office of Education,Long Beach Community Day Cente,"205 East Broadway, 4th Floor","205 East Broadway, 4th Fl.",Long Beach,90802,CA,"205 East Broadway, 4th Floor","205 East Broadway, 4th Fl.",Long Beach,90802,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/3/1986,N,No Data,No Data,00,County Office of Education (COE),14,Juvenile Court Schools,No Data,No Data,HS,High School,8-12,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,12/27/2005
19101991930916,0691078,No Data,Merged,Los Angeles,Los Angeles County Office of Education,Santa Monica Community Day Cen,1238 Lincoln Boulevard,1238 Lincoln Blvd.,Santa Monica,90401,CA,1238 Lincoln Boulevard,1238 Lincoln Blvd.,Santa Monica,90401,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/3/1986,N,No Data,No Data,00,County Office of Education (COE),14,Juvenile Court Schools,No Data,No Data,HS,High School,7-12,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19101991931138,0691078,No Data,Merged,Los Angeles,Los Angeles County Office of Education,Lathrop Hall Girls' School,1605 Eastlake Avenue,1605 Eastlake Ave.,Los Angeles,90033,CA,1605 Eastlake Avenue,1605 Eastlake Ave.,Los Angeles,90033,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/3/1986,N,No Data,No Data,00,County Office of Education (COE),14,Juvenile Court Schools,No Data,No Data,HS,High School,9-12,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19101991931203,0691078,No Data,Merged,Los Angeles,Los Angeles County Office of Education,Munz (John) Camp,42220 Lake Hughes Road,42220 Lake Hughes Rd.,Lake Hughes,93532,CA,42220 Lake Hughes Road,42220 Lake Hughes Rd.,Lake Hughes,93532,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1987,N,No Data,No Data,00,County Office of Education (COE),14,Juvenile Court Schools,No Data,No Data,HS,High School,7-12,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19101991931229,0691078,No Data,Merged,Los Angeles,Los Angeles County Office of Education,Mendenhall (William) Camp,42230 Lake Hughes Road,42230 Lake Hughes Rd.,Lake Hughes,93532,CA,42230 Lake Hughes Road,42230 Lake Hughes Rd.,Lake Hughes,93532,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/3/1986,N,No Data,No Data,00,County Office of Education (COE),14,Juvenile Court Schools,No Data,No Data,HS,High School,9-12,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19101991931898,0691078,No Data,Closed,Los Angeles,Los Angeles County Office of Education,Santa Fe Springs Community Day,10020 Pioneer Boulevard #102,10020 Pioneer Blvd. #102,Santa Fe Springs,90670,CA,10020 Pioneer Boulevard #102,10020 Pioneer Blvd. #102,Santa Fe Springs,90670,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),10,County Community,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19101991931906,0691078,No Data,Merged,Los Angeles,Los Angeles County Office of Education,Holton (Karl) Camp,12653 North Lit. Tujunga Canyon Road,12653 North Lit. Tujunga Canyon Rd.,San Fernando,91342,CA,12653 North Lit. Tujunga Canyon Road,12653 North Lit. Tujunga Canyon Rd.,San Fernando,91342,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/3/1986,N,No Data,No Data,00,County Office of Education (COE),14,Juvenile Court Schools,No Data,No Data,HS,High School,9-12,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,12/27/2005
19101991931914,0691078,No Data,Merged,Los Angeles,Los Angeles County Office of Education,South Central Community Day Ce,7313 South Compton Avenue,7313 South Compton Ave.,Los Angeles,90001,CA,7313 South Compton Avenue,7313 South Compton Ave.,Los Angeles,90001,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/3/1986,N,No Data,No Data,00,County Office of Education (COE),14,Juvenile Court Schools,No Data,No Data,HS,High School,7-12,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,12/27/2005
19101991932177,0691078,No Data,Merged,Los Angeles,Los Angeles County Office of Education,Boys Republic Community Day Ce,315 South Ivy Street,315 South Ivy St.,Monrovia,91016,CA,315 South Ivy Street,315 South Ivy St.,Monrovia,91016,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),14,Juvenile Court Schools,No Data,No Data,HS,High School,9-12,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,12/27/2005
19101991932193,0691078,No Data,Merged,Los Angeles,Los Angeles County Office of Education,San Fernando Valley Juvenile H,16350 Filbert Street,16350 Filbert St.,Sylmar,91342,CA,16350 Filbert Street,16350 Filbert St.,Sylmar,91342,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/3/1986,N,No Data,No Data,00,County Office of Education (COE),14,Juvenile Court Schools,No Data,No Data,ELEMHIGH,Elementary-High Combination,6-12,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19101991932268,0691078,No Data,Closed,Los Angeles,Los Angeles County Office of Education,Dewey (John) Continuation High,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),66,High Schools (Public),No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19101991932557,0691078,No Data,Merged,Los Angeles,Los Angeles County Office of Education,Circle Y Placement CDC,7744 West Avenue I,7744 West Ave. I,Lancaster,93534,CA,7744 West Avenue I,7744 West Ave. I,Lancaster,93534,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/3/1986,N,No Data,No Data,00,County Office of Education (COE),14,Juvenile Court Schools,No Data,No Data,HS,High School,8-12,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,12/27/2005
19101991932565,0691078,No Data,Closed,Los Angeles,Los Angeles County Office of Education,Echo High School-Defunct,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),66,High Schools (Public),No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19101991932573,0691078,No Data,Closed,Los Angeles,Los Angeles County Office of Education,Littlerock Placement CDC,10353 E. Avenue S-14,10353 E. Ave. S-14,Littlerock,93543,CA,10353 E. Avenue S-14,10353 E. Ave. S-14,Littlerock,93543,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),10,County Community,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19101991932599,0691078,No Data,Merged,Los Angeles,Los Angeles County Office of Education,Masada Placement CDC,16315 Grevillea Avenue,16315 Grevillea Ave.,Lawndale,90260,CA,16315 Grevillea Avenue,16315 Grevillea Ave.,Lawndale,90260,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/3/1986,N,No Data,No Data,00,County Office of Education (COE),14,Juvenile Court Schools,No Data,No Data,HS,High School,9-12,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19101991932607,0691078,No Data,Merged,Los Angeles,Los Angeles County Office of Education,Optimist Placement Community Day Center,6957 North Figueroa Street,6957 North Figueroa St.,Los Angeles,90042,CA,6957 North Figueroa Street,6957 North Figueroa St.,Los Angeles,90042,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/3/1986,N,No Data,No Data,00,County Office of Education (COE),14,Juvenile Court Schools,No Data,No Data,HS,High School,9-12,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,12/27/2005
19101991932615,0691078,No Data,Merged,Los Angeles,Los Angeles County Office of Education,Pomona CDC,420 North Reservoir,420 North Reservoir,Pomona,91766,CA,420 North Reservoir,420 North Reservoir,Pomona,91766,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/3/1986,N,No Data,No Data,00,County Office of Education (COE),14,Juvenile Court Schools,No Data,No Data,HS,High School,7-12,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,12/27/2005
19101991932631,0691078,No Data,Merged,Los Angeles,Los Angeles County Office of Education,Azusa Community Day Center,695 Arrow Highway,695 Arrow Hwy.,Azusa,91702,CA,695 Arrow Highway,695 Arrow Hwy.,Azusa,91702,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/3/1986,N,No Data,No Data,00,County Office of Education (COE),14,Juvenile Court Schools,No Data,No Data,HS,High School,7-12,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19101991932714,0691078,No Data,Merged,Los Angeles,Los Angeles County Office of Education,Barley Flats Camp,Star Route,Star Rt.,La Canada,91011,CA,Star Route,Star Rt.,La Canada,91011,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/3/1986,N,No Data,No Data,00,County Office of Education (COE),14,Juvenile Court Schools,No Data,No Data,HS,High School,9-12,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19101991932730,0691078,No Data,Closed,Los Angeles,Los Angeles County Office of Education,East Los Angeles CDC,4909 E. Brooklyn Avenue,4909 E. Brooklyn Ave.,Los Angeles,90022,CA,4909 E. Brooklyn Avenue,4909 E. Brooklyn Ave.,Los Angeles,90022,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,00,County Office of Education (COE),66,High Schools (Public),No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19101991932748,0691078,No Data,Merged,Los Angeles,Los Angeles County Office of Education,Penny Lane Placement CDC,15314 Rayen,15314 Rayen,Sepulveda,91343,CA,15314 Rayen,15314 Rayen,Sepulveda,91343,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/3/1986,N,No Data,No Data,00,County Office of Education (COE),14,Juvenile Court Schools,No Data,No Data,HS,High School,7-12,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19101991932755,0691078,No Data,Merged,Los Angeles,Los Angeles County Office of Education,San Fernando CDC,12734 Sherman Way,12734 Sherman Way,North Hollywood,91605,CA,12734 Sherman Way,12734 Sherman Way,North Hollywood,91605,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/3/1986,N,No Data,No Data,00,County Office of Education (COE),14,Juvenile Court Schools,No Data,No Data,HS,High School,7-12,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19101991932771,0691078,No Data,Merged,Los Angeles,Los Angeles County Office of Education,Mira Loma Camp,5700 West Avenue I,5700 West Ave. I,Lancaster,93536,CA,5700 West Avenue I,5700 West Ave. I,Lancaster,93536,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/3/1986,N,No Data,No Data,00,County Office of Education (COE),14,Juvenile Court Schools,No Data,No Data,HS,High School,9-12,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19101991932797,0691078,No Data,Merged,Los Angeles,Los Angeles County Office of Education,Artesian Oaks,36491 Bouquet Canyon Road,36491 Bouquet Canyon Rd.,Saugus,91350,CA,36491 Bouquet Canyon Road,36491 Bouquet Canyon Rd.,Saugus,91350,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,11/3/1986,N,No Data,No Data,00,County Office of Education (COE),14,Juvenile Court Schools,No Data,No Data,HS,High School,7-12,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
